studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2009;HØST;2013;VÅR;2013;VÅR;713758;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721944;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721971;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713710;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721987;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721974;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705738;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721930;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721952;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721961;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721915;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721996;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721958;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721993;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721978;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721979;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721982;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721991;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721923;A;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;689776;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705409;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;722046;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;713787;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;730552;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730542;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;722357;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730517;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;721887;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;713397;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729093;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;713257;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;707730;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730516;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730549;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;721913;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730545;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730558;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730499;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730528;;Ikke møtt
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729798;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739393;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;718721;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739467;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;734164;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739457;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739405;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739488;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739394;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2015;VÅR;2015;VÅR;739397;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739418;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;674894;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739391;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739469;;Ikke møtt
BIT;Informatikk - bachelorstudium;2012;HØST;2016;VÅR;2016;VÅR;739389;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739407;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739465;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739432;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739384;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739414;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739481;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739398;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739480;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;738115;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;733795;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739477;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739411;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2015;VÅR;2015;VÅR;730786;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739447;A;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739438;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739471;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739479;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;736379;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739430;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2015;VÅR;2015;VÅR;739408;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739440;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739446;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739399;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739450;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739437;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715070;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739422;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739425;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739403;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739473;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;738705;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739392;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;110255;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739390;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739486;;Gyldig fravær
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739431;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739383;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739444;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739435;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;729599;A;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739402;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739468;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;724843;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739419;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739449;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739443;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739472;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;732371;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;694574;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739452;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739400;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739420;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;730494;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739413;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739423;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739474;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739460;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739434;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;730799;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;743010;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739388;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;738861;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739453;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715582;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739482;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;110474;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739455;A;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739476;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739433;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739464;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739466;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;729187;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739478;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;713995;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739382;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739483;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739395;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;733803;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;737994;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;730522;A;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739409;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2015;VÅR;2015;VÅR;739439;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;675681;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739442;A;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739454;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739401;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2014;VÅR;2014;VÅR;732791;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739463;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;729791;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739459;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;739424;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2013;VÅR;2013;VÅR;733793;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;741401;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2013;VÅR;2013;VÅR;737867;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;729524;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;731817;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2013;VÅR;2013;VÅR;739410;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723765;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2008;VÅR;2008;VÅR;698813;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2017;VÅR;2017;VÅR;739448;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;715651;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2013;VÅR;2013;VÅR;739456;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;741380;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2013;VÅR;2013;VÅR;741384;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;730486;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;705385;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2013;VÅR;2013;VÅR;739461;C;Bestått
BIT;Informatikk - bachelorstudium;2017;HØST;2013;VÅR;2013;VÅR;739458;E;Bestått
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;729543;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2018;HØST;2019;VÅR;2019;VÅR;110562;;Trekk under eksamen (Avbrutt eksamen)
BMAT;Matematiske fag - bachelorstudium;2009;HØST;2013;VÅR;2013;VÅR;70581;D;Bestått
BMAT;Matematiske fag - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730838;B;Bestått
BMAT;Matematiske fag - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730846;;Manglende øvinger
BMAT;Matematiske fag - bachelorstudium;2014;HØST;2013;VÅR;2013;VÅR;691249;D;Bestått
BPSY;Psykologi - bachelorstudium;2013;HØST;2013;VÅR;2013;VÅR;722894;D;Bestått
BSPRÅL;Språk og litteratur - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;691485;C;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;730608;A;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2011;HØST;2013;VÅR;2013;VÅR;730845;C;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;739545;B;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2014;VÅR;2014;VÅR;732393;;Ikke møtt
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2015;VÅR;2015;VÅR;741988;E;Bestått
MTDESIG;Industriell design - masterstudium (5-årig);2010;HØST;2013;VÅR;2013;VÅR;641610;B;Bestått
MTDESIG;Industriell design - masterstudium (5-årig);2011;HØST;2015;VÅR;2015;VÅR;724074;B;Bestått
MTDESIG;Industriell design - masterstudium (5-årig);2015;HØST;2017;VÅR;2017;VÅR;741397;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;683936;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707755;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;697126;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707747;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;699011;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707690;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723691;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715548;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723754;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715601;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;707980;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723661;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715608;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723703;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715565;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731790;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731759;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731765;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731814;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;704612;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731767;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731829;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;733515;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731783;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731769;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;682007;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;715883;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731791;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731774;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;721344;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731796;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723711;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;738131;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741362;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;708724;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741364;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;731785;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2012;VÅR;2012;VÅR;729593;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741423;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741413;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741429;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741348;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2012;VÅR;2012;VÅR;731750;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741372;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741417;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;721912;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741349;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741394;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741357;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741402;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741403;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741415;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741391;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741400;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741355;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741414;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741369;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741411;B;Bestått
