studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;757488;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766882;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;721478;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766806;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766804;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766871;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766848;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765227;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766831;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766048;;Ikke møtt
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768752;;Ikke møtt
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2016;HØST;2017;VÅR;2017;VÅR;765153;;Ikke møtt
MTDESIG;Industriell design - masterstudium (5-årig);2013;HØST;2015;VÅR;2015;VÅR;723260;;Trekk under eksamen (Avbrutt eksamen)
MTDESIG;Industriell design - masterstudium (5-årig);2013;HØST;2016;VÅR;2016;VÅR;749889;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731760;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731791;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;767717;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;767744;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;757974;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;741680;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;767708;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2019;VÅR;2019;VÅR;767809;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2015;HØST;2015;VÅR;2015;VÅR;757481;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2016;HØST;2017;VÅR;2017;VÅR;758063;F;Ikke bestått
MTING;Ingeniørvitenskap og IKT - masterstudium (5-årig);2014;HØST;2015;VÅR;2015;VÅR;758685;E;Bestått
MTING;Ingeniørvitenskap og IKT - masterstudium (5-årig);2015;HØST;2015;VÅR;2015;VÅR;758707;;Ikke møtt
MTING;Ingeniørvitenskap og IKT - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;765154;C;Bestått
MTING;Ingeniørvitenskap og IKT - masterstudium (5-årig);2016;HØST;2016;VÅR;2016;VÅR;769532;;Ikke møtt
MTING;Ingeniørvitenskap og IKT - masterstudium (5-årig);2016;HØST;2016;VÅR;2016;VÅR;769536;;Ikke møtt
MTIØT;Industriell økonomi og teknologiledelse - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;749977;C;Bestått
MTIØT;Industriell økonomi og teknologiledelse - masterstudium (5-årig);2013;HØST;2013;VÅR;2013;VÅR;729841;;Ikke møtt
MTIØT;Industriell økonomi og teknologiledelse - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;765217;F;Ikke bestått
MTIØT;Industriell økonomi og teknologiledelse - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768304;D;Bestått
MTIØT;Industriell økonomi og teknologiledelse - masterstudium (5-årig);2016;HØST;2017;VÅR;2017;VÅR;766076;C;Bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;749741;D;Bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2013;HØST;2013;VÅR;2013;VÅR;722910;F;Ikke bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2014;HØST;2014;VÅR;2014;VÅR;732807;F;Ikke bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;750779;;Ikke møtt
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2015;HØST;2012;VÅR;2012;VÅR;731443;F;Ikke bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768564;;Ikke møtt
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2015;HØST;2014;VÅR;2014;VÅR;752095;F;Ikke bestått
MTKOM;Kommunikasjonsteknologi - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;770293;;Ikke møtt
