studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705333;;Ikke møtt
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;705336;;Gyldig fravær
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;674205;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705359;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713683;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;140382;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713745;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713704;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713746;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713757;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;705383;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713684;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2014;VÅR;2014;VÅR;713698;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713737;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713716;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713735;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713755;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713727;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;453809;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713726;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713690;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;713718;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;693049;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721988;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721942;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721976;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721908;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721944;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;717975;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721962;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721995;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721971;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721934;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721921;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721980;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721937;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2014;VÅR;2014;VÅR;724683;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721926;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721965;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;699073;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713261;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721954;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713264;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721987;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721949;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721974;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705738;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721931;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721927;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721948;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721935;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721968;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721945;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713268;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721981;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721951;A;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721930;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721956;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;709492;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721952;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721947;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721961;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;698647;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721915;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;723732;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721953;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;673219;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721996;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721958;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721969;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721993;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721978;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721118;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721933;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;697719;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721898;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721979;;Gyldig fravær
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721972;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721914;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;677117;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721982;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721991;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721938;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721983;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721917;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705809;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2013;VÅR;2013;VÅR;721923;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721955;E;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721919;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721939;D;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;689776;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721960;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721950;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;633687;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721946;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;721918;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;721977;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;130569;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;722046;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;713787;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;721883;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;723668;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;721887;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;713397;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;721881;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2011;VÅR;2011;VÅR;686263;A;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;698964;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;721897;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;698425;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2011;VÅR;2011;VÅR;713941;C;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;694574;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715582;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;723683;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715620;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723735;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2008;VÅR;2008;VÅR;698813;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;HØST;2015;HØST;715592;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2012;VÅR;2012;VÅR;723748;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;674758;F;Ikke bestått
BMAT;Matematiske fag - bachelorstudium;2009;HØST;2010;HØST;2010;HØST;712631;B;Bestått
BMAT;Matematiske fag - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;704538;F;Ikke bestått
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;432505;A;Bestått
BMUST;Musikkteknologi - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698423;D;Bestått
BSPRÅL;Språk og litteratur - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;698409;E;Bestått
ITBAINFO;Bachelor i informasjonsbehandling;2015;HØST;2010;VÅR;2010;VÅR;714967;F;Ikke bestått
ITBAINFO;Bachelor i informasjonsbehandling;2015;HØST;2008;VÅR;2008;VÅR;697135;F;Ikke bestått
MBIOT5;Bioteknologi (5-årig) - masterstudium;2008;HØST;2011;VÅR;2011;VÅR;705671;D;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;716482;;Manglende øvinger
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2011;VÅR;2011;VÅR;723734;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2003;HØST;2004;VÅR;2004;VÅR;669220;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2006;HØST;2007;VÅR;2007;VÅR;692380;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2007;VÅR;2007;VÅR;689846;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697098;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2007;VÅR;2007;VÅR;689777;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707684;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;699063;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;697118;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707731;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707748;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;697128;;Gyldig fravær
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707755;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;708370;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707725;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707712;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;682074;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707723;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707686;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;697071;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715588;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715606;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;716282;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707742;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715589;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715617;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707722;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715646;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715615;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715602;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715584;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2011;VÅR;2011;VÅR;705352;;Fritatt
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707873;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;709482;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707752;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723660;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723724;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723702;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723663;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723664;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723679;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723658;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;724303;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723690;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723691;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723728;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723662;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723739;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723678;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723747;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723719;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723700;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;715555;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715556;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723706;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723720;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723681;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723754;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;714392;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723677;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723738;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723744;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723685;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;724675;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723729;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723736;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723750;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723712;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723672;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723730;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;721343;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723716;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715596;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723723;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723682;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;715728;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723661;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;724301;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723687;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723671;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;715637;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723740;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723675;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723694;C;Bestått
